date,country,age,sex,fatal,activity,type
February,AUSTRALIA,,M,N,Close to the water,Unprovoked
February,USA,,M,,other activity,
January,SOUTH AFRICA,,,N,fishing,
January,SOUTH AFRICA,15.0,M,N,swimming,Unprovoked
January,AUSTRALIA,27.0,M,N,Close to the water,Provoked
January,SOUTH AFRICA,13.0,M,N,Close to the water,Unprovoked
January,,,,Y,other activity,
January,AUSTRALIA,,M,N,fishing,Provoked
January,,,M,N,swimming,Unprovoked
January,SOUTH AFRICA,26.0,M,N,Close to the water,Unprovoked
January,SOUTH AFRICA,,,,other activity,
January,AUSTRALIA,,,N,other activity,
,AUSTRALIA,,,N,fishing,
January,,,M,N,swimming,Unprovoked
,,,,N,fishing,Unprovoked
,,20.0,M,Y,swimming,Unprovoked
,USA,,,Y,other activity,
December,USA,,M,Y,fishing,Unprovoked
December,AUSTRALIA,27.0,F,N,other activity,Unprovoked
December,SOUTH AFRICA,25.0,M,Y,swimming,Unprovoked
December,AUSTRALIA,33.0,M,N,fishing,Unprovoked
December,AUSTRALIA,,M,N,fishing,Unprovoked
November,AUSTRALIA,41.0,M,N,swimming,Unprovoked
November,USA,51.0,F,,other activity,
November,AUSTRALIA,17.0,M,N,Close to the water,Provoked
November,AUSTRALIA,24.0,M,N,fishing,Unprovoked
November,SOUTH AFRICA,,,N,other activity,
November,,,M,N,other activity,Provoked
November,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
October,USA,36.0,M,N,other activity,
October,SOUTH AFRICA,,,N,fishing,
October,AUSTRALIA,24.0,M,,fishing,
October,PAPUA NEW GUINEA,26.0,M,N,Close to the water,Unprovoked
October,,,M,Y,other activity,
October,USA,,M,,swimming,
October,SOUTH AFRICA,,,N,fishing,
October,,37.0,M,,swimming,
September,USA,,M,N,fishing,Provoked
September,,,M,N,other activity,
September,AUSTRALIA,,,N,other activity,
September,,,M,,swimming,
September,,,M,,swimming,
August,USA,25.0,M,N,swimming,Unprovoked
August,,,,Y,other activity,
August,USA,,M,,other activity,
August,USA,38.0,M,N,swimming,Unprovoked
August,PAPUA NEW GUINEA,,M,N,swimming,Unprovoked
August,USA,14.0,M,N,other activity,Unprovoked
August,USA,24.0,M,N,Close to the water,Unprovoked
August,,,,,other activity,
August,USA,15.0,M,N,other activity,Provoked
August,,25.0,M,N,other activity,Provoked
August,USA,46.0,M,N,fishing,Unprovoked
August,USA,,M,Y,swimming,Unprovoked
July,PAPUA NEW GUINEA,25.0,M,N,fishing,Unprovoked
July,USA,17.0,M,N,other activity,Unprovoked
July,USA,41.0,M,N,fishing,Provoked
July,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
June,USA,,M,N,fishing,Provoked
June,NEW ZEALAND,,,N,fishing,Provoked
June,,18.0,M,N,fishing,Provoked
June,USA,39.0,M,N,swimming,Unprovoked
June,USA,38.0,M,,other activity,
June,,58.0,M,Y,swimming,Unprovoked
June,USA,24.0,M,N,swimming,Unprovoked
May,,27.0,M,N,swimming,Unprovoked
May,,25.0,M,N,swimming,Unprovoked
May,USA,16.0,F,N,swimming,Unprovoked
May,USA,,,N,other activity,Provoked
May,PAPUA NEW GUINEA,,,Y,other activity,Unprovoked
April,SOUTH AFRICA,16.0,M,N,Close to the water,Unprovoked
April,USA,48.0,M,N,swimming,Unprovoked
April,AUSTRALIA,,M,N,fishing,Provoked
April,SOUTH AFRICA,,M,N,fishing,Provoked
April,,28.0,M,,swimming,
April,AUSTRALIA,17.0,M,N,surfing,Unprovoked
April,AUSTRALIA,,M,N,fishing,Provoked
April,AUSTRALIA,,M,N,fishing,Unprovoked
April,AUSTRALIA,,M,N,other activity,Unprovoked
April,AUSTRALIA,,,N,fishing,Provoked
April,,,F,Y,fishing,Unprovoked
April,,,M,Y,fishing,Provoked
April,SOUTH AFRICA,,,N,fishing,
March,USA,42.0,M,N,Close to the water,Unprovoked
March,,44.0,M,N,fishing,Unprovoked
February,AUSTRALIA,31.0,M,N,fishing,Unprovoked
February,NEW ZEALAND,22.0,M,N,fishing,Unprovoked
February,USA,36.0,M,,fishing,
February,,,M,N,fishing,Provoked
February,PAPUA NEW GUINEA,26.0,M,Y,fishing,Unprovoked
February,AUSTRALIA,,,N,fishing,Provoked
February,AUSTRALIA,20.0,M,N,fishing,Provoked
February,USA,,,,other activity,
January,PAPUA NEW GUINEA,,M,N,other activity,Unprovoked
January,,,,N,other activity,
January,AUSTRALIA,,,N,other activity,
January,AUSTRALIA,13.0,M,Y,swimming,Unprovoked
January,AUSTRALIA,,M,N,fishing,Provoked
January,AUSTRALIA,,,N,other activity,
January,SOUTH AFRICA,,F,N,Close to the water,Provoked
,,,M,N,Close to the water,Unprovoked
,,9.0,M,N,fishing,Unprovoked
,,,M,,other activity,
,,,M,N,fishing,Unprovoked
,,,M,N,Close to the water,Unprovoked
,,,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,16.0,M,Y,fishing,Unprovoked
,PAPUA NEW GUINEA,20.0,M,N,fishing,Unprovoked
,,5.0,F,Y,swimming,Unprovoked
,SOUTH AFRICA,,F,N,Close to the water,Unprovoked
December,AUSTRALIA,,,N,surfing,
December,AUSTRALIA,40.0,,N,fishing,
December,PAPUA NEW GUINEA,13.0,,Y,swimming,Unprovoked
December,AUSTRALIA,29.0,M,Y,other activity,Unprovoked
December,,,M,Y,other activity,
December,AUSTRALIA,26.0,M,N,fishing,Provoked
December,AUSTRALIA,,M,,fishing,
December,NEW ZEALAND,,M,N,fishing,
December,,3.0,F,Y,other activity,
November,AUSTRALIA,19.0,M,N,surfing,Unprovoked
November,AUSTRALIA,17.0,M,N,Close to the water,Unprovoked
November,AUSTRALIA,19.0,M,N,other activity,Unprovoked
November,USA,,,,other activity,
November,SOUTH AFRICA,,,N,fishing,
November,AUSTRALIA,,,N,fishing,Provoked
November,USA,21.0,M,N,swimming,Unprovoked
November,AUSTRALIA,,M,N,fishing,Provoked
November,PAPUA NEW GUINEA,,M,N,fishing,Provoked
October,,,M,Y,swimming,Unprovoked
October,PAPUA NEW GUINEA,,,N,other activity,Unprovoked
October,USA,30.0,M,N,swimming,Unprovoked
October,,,M,Y,other activity,Unprovoked
October,,36.0,M,N,fishing,Unprovoked
September,,28.0,M,N,swimming,Unprovoked
September,,29.0,F,,other activity,
September,USA,30.0,M,N,other activity,
September,USA,,,,other activity,
September,USA,,,N,other activity,
September,,,,Y,other activity,Unprovoked
September,USA,,M,,other activity,
September,,,F,Y,other activity,Unprovoked
August,,,,N,fishing,
August,AUSTRALIA,,M,,swimming,
August,,14.0,M,,other activity,
August,,10.0,M,,other activity,
August,USA,21.0,M,,swimming,
August,USA,26.0,M,Y,fishing,Unprovoked
August,USA,,M,N,fishing,Provoked
August,,,,Y,fishing,
August,USA,32.0,M,N,fishing,Provoked
August,,,M,N,fishing,Provoked
August,,15.0,M,Y,swimming,Unprovoked
August,USA,15.0,F,N,Close to the water,Unprovoked
August,USA,,M,,Close to the water,
,,26.0,M,,swimming,
July,USA,,,N,other activity,Provoked
July,USA,25.0,M,N,fishing,Unprovoked
July,,22.0,M,Y,other activity,Unprovoked
July,USA,21.0,,N,other activity,
July,USA,,,N,fishing,
July,USA,,M,N,other activity,Provoked
July,,27.0,,Y,other activity,
July,USA,13.0,M,N,swimming,Provoked
July,,,,N,other activity,
July,,,M,Y,Close to the water,Unprovoked
June,,,M,N,other activity,Unprovoked
June,,,M,Y,swimming,Unprovoked
June,USA,33.0,M,Y,swimming,Unprovoked
June,USA,,,,swimming,
May,SOUTH AFRICA,23.0,M,N,fishing,Provoked
May,USA,37.0,F,N,other activity,Unprovoked
May,USA,18.0,M,Y,Close to the water,Unprovoked
May,USA,19.0,M,N,fishing,Unprovoked
May,,,M,N,other activity,Unprovoked
April,AUSTRALIA,22.0,M,,fishing,
April,AUSTRALIA,43.0,M,N,swimming,Unprovoked
April,USA,,M,N,fishing,Unprovoked
April,SOUTH AFRICA,,M,N,fishing,Unprovoked
April,AUSTRALIA,,M,N,fishing,Unprovoked
March,USA,13.0,M,N,swimming,Unprovoked
March,,20.0,M,Y,other activity,Unprovoked
March,USA,,M,N,other activity,
February,AUSTRALIA,,M,N,fishing,
February,,,M,N,other activity,Unprovoked
February,PAPUA NEW GUINEA,,M,N,fishing,Provoked
February,,15.0,M,Y,Close to the water,Unprovoked
February,SOUTH AFRICA,14.0,M,N,Close to the water,Unprovoked
January,AUSTRALIA,20.0,M,N,other activity,Unprovoked
January,,57.0,M,N,other activity,Unprovoked
January,AUSTRALIA,16.0,M,N,swimming,Unprovoked
January,AUSTRALIA,22.0,M,Y,other activity,Unprovoked
January,AUSTRALIA,17.0,M,N,surfing,Unprovoked
January,SOUTH AFRICA,18.0,M,N,swimming,Unprovoked
January,,,M,N,other activity,Unprovoked
January,,29.0,M,Y,swimming,Unprovoked
January,AUSTRALIA,,M,N,swimming,Unprovoked
,,,M,Y,swimming,Unprovoked
July,,,,Y,other activity,Unprovoked
,,,M,N,surfing,Provoked
,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,Y,other activity,Unprovoked
,PAPUA NEW GUINEA,,M,N,fishing,Provoked
December,,,,,fishing,
December,PAPUA NEW GUINEA,,,N,other activity,Unprovoked
December,SOUTH AFRICA,14.0,M,Y,swimming,Unprovoked
December,USA,15.0,M,Y,surfing,Unprovoked
December,,22.0,M,Y,other activity,Unprovoked
November,AUSTRALIA,21.0,M,Y,swimming,Unprovoked
November,SOUTH AFRICA,,M,,fishing,
November,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
November,USA,,,N,fishing,
October,USA,15.0,M,N,swimming,Unprovoked
October,USA,60.0,M,N,other activity,Unprovoked
October,,,M,N,other activity,Provoked
October,PAPUA NEW GUINEA,26.0,M,N,Close to the water,Unprovoked
September,,32.0,M,Y,other activity,Unprovoked
September,,42.0,M,N,fishing,Unprovoked
September,USA,20.0,M,N,fishing,Provoked
August,,,,N,other activity,
August,,,F,N,swimming,Unprovoked
July,,,F,Y,swimming,Unprovoked
July,USA,12.0,M,N,swimming,Unprovoked
July,USA,8.0,M,N,swimming,Unprovoked
July,USA,35.0,M,Y,other activity,Unprovoked
July,,21.0,M,Y,swimming,Unprovoked
July,,,M,Y,other activity,
July,,31.0,M,N,other activity,
July,USA,20.0,M,N,swimming,Provoked
July,PAPUA NEW GUINEA,38.0,M,Y,swimming,Unprovoked
July,,36.0,M,N,fishing,Unprovoked
July,USA,,M,N,other activity,Unprovoked
June,USA,59.0,M,N,Close to the water,Provoked
June,USA,17.0,M,N,Close to the water,Unprovoked
June,USA,,M,N,swimming,Provoked
June,AUSTRALIA,,F,,swimming,
June,SOUTH AFRICA,,M,,fishing,
April,USA,29.0,M,N,swimming,Provoked
April,,29.0,M,N,swimming,Unprovoked
April,SOUTH AFRICA,28.0,F,Y,surfing,Unprovoked
April,SOUTH AFRICA,29.0,M,Y,swimming,Unprovoked
April,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
February,AUSTRALIA,21.0,M,,fishing,
February,USA,18.0,M,N,fishing,Provoked
January,AUSTRALIA,17.0,M,N,swimming,Unprovoked
January,AUSTRALIA,14.0,M,N,surfing,Unprovoked
January,,50.0,M,,other activity,
January,SOUTH AFRICA,,M,Y,swimming,Unprovoked
,,,M,N,fishing,Provoked
,,,,N,other activity,Provoked
,,,M,N,swimming,Provoked
,PAPUA NEW GUINEA,,,Y,other activity,Unprovoked
,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
,SOUTH AFRICA,,,N,fishing,
,SOUTH AFRICA,,M,Y,fishing,Unprovoked
December,AUSTRALIA,,M,N,fishing,Unprovoked
December,SOUTH AFRICA,14.0,F,N,Close to the water,Unprovoked
December,SOUTH AFRICA,20.0,M,N,swimming,Unprovoked
December,SOUTH AFRICA,23.0,M,Y,swimming,Unprovoked
December,SOUTH AFRICA,15.0,M,Y,Close to the water,Unprovoked
December,SOUTH AFRICA,16.0,M,N,surfing,Unprovoked
November,,,,N,other activity,
November,AUSTRALIA,,,N,fishing,
October,,22.0,M,Y,other activity,Unprovoked
October,,28.0,F,Y,other activity,Unprovoked
September,,,M,N,other activity,Unprovoked
August,USA,,M,N,other activity,Provoked
July,USA,,M,N,fishing,Provoked
July,USA,57.0,M,Y,swimming,Unprovoked
July,AUSTRALIA,36.0,M,N,swimming,Unprovoked
June,,,,,other activity,
May,AUSTRALIA,28.0,M,N,fishing,Unprovoked
May,,,M,N,fishing,Unprovoked
May,USA,,M,N,other activity,Unprovoked
April,USA,25.0,M,Y,swimming,Unprovoked
April,AUSTRALIA,15.0,M,N,surfing,Unprovoked
April,USA,17.0,M,N,Close to the water,Provoked
April,AUSTRALIA,22.0,M,N,swimming,Unprovoked
April,PAPUA NEW GUINEA,17.0,M,N,swimming,Unprovoked
April,,15.0,M,N,swimming,Unprovoked
February,,,M,N,fishing,Unprovoked
February,USA,,M,N,swimming,Unprovoked
February,AUSTRALIA,,M,,other activity,Unprovoked
February,USA,,M,N,swimming,Unprovoked
January,SOUTH AFRICA,12.0,M,Y,Close to the water,Unprovoked
,,,M,,fishing,
,USA,,,N,Close to the water,Unprovoked
,,,,,other activity,
,,,,N,fishing,
,,18.0,M,Y,fishing,Unprovoked
,USA,,M,N,swimming,Unprovoked
,,30.0,M,N,fishing,Unprovoked
,,,M,N,other activity,Unprovoked
,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
,,,M,N,other activity,Unprovoked
,PAPUA NEW GUINEA,,M,Y,other activity,Unprovoked
December,PAPUA NEW GUINEA,19.0,M,Y,fishing,Unprovoked
December,PAPUA NEW GUINEA,16.0,M,Y,fishing,Unprovoked
December,,,M,Y,swimming,Unprovoked
December,NEW ZEALAND,70.0,M,N,fishing,Provoked
October,SOUTH AFRICA,29.0,M,N,swimming,Unprovoked
October,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
October,,19.0,M,N,swimming,Unprovoked
October,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
September,USA,27.0,M,N,fishing,Unprovoked
September,,,M,Y,other activity,Unprovoked
September,,,M,Y,fishing,Unprovoked
September,,,M,N,swimming,Unprovoked
August,PAPUA NEW GUINEA,34.0,M,Y,fishing,Unprovoked
August,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
August,USA,13.0,M,Y,swimming,Unprovoked
August,AUSTRALIA,,M,N,swimming,Provoked
August,USA,10.0,M,N,swimming,Unprovoked
August,SOUTH AFRICA,23.0,M,N,swimming,Unprovoked
August,,,M,Y,other activity,Provoked
August,,,M,Y,other activity,Provoked
August,,,,N,fishing,
August,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
August,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
July,USA,13.0,M,Y,swimming,Provoked
July,USA,38.0,M,N,fishing,Provoked
July,,40.0,M,Y,swimming,Unprovoked
July,USA,38.0,F,N,Close to the water,Unprovoked
July,USA,7.0,M,N,swimming,Unprovoked
June,AUSTRALIA,,M,N,fishing,Unprovoked
June,,23.0,M,Y,fishing,
June,,,,Y,other activity,
May,SOUTH AFRICA,,,N,fishing,
May,,30.0,M,Y,swimming,Unprovoked
May,AUSTRALIA,,,N,swimming,Unprovoked
March,,,,,vessel related,
March,AUSTRALIA,13.0,M,N,Close to the water,Unprovoked
March,AUSTRALIA,26.0,M,Y,swimming,Unprovoked
March,AUSTRALIA,21.0,M,N,other activity,Unprovoked
February,AUSTRALIA,15.0,M,Y,swimming,Unprovoked
February,AUSTRALIA,8.0,M,N,swimming,Unprovoked
January,AUSTRALIA,18.0,M,N,swimming,Unprovoked
January,,33.0,M,Y,swimming,Unprovoked
January,AUSTRALIA,25.0,M,N,vessel related,Unprovoked
,PAPUA NEW GUINEA,,M,N,swimming,Unprovoked
,,,M,Y,other activity,
,,15.0,F,Y,swimming,Unprovoked
,USA,,M,N,other activity,Provoked
,USA,14.0,F,,swimming,Unprovoked
,PAPUA NEW GUINEA,,,N,other activity,Unprovoked
,PAPUA NEW GUINEA,,M,N,other activity,Unprovoked
,PAPUA NEW GUINEA,,M,Y,other activity,Unprovoked
December,AUSTRALIA,,,N,other activity,
December,USA,,,N,fishing,
November,PAPUA NEW GUINEA,8.0,M,N,swimming,Unprovoked
November,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
October,AUSTRALIA,28.0,M,N,fishing,Provoked
September,,,M,Y,other activity,
September,,,M,N,other activity,
September,USA,,M,N,other activity,Unprovoked
September,USA,16.0,M,N,swimming,Unprovoked
September,USA,,M,N,other activity,Unprovoked
August,,,M,Y,fishing,Unprovoked
August,USA,25.0,M,N,surfing,Provoked
August,,32.0,F,Y,swimming,Unprovoked
August,,28.0,M,Y,swimming,Unprovoked
August,USA,,M,N,fishing,Provoked
August,,15.0,M,N,Close to the water,Unprovoked
August,AUSTRALIA,,,N,fishing,
July,,22.0,M,Y,other activity,Unprovoked
June,USA,13.0,M,N,Close to the water,Unprovoked
July,,,M,Y,swimming,Unprovoked
July,,,F,Y,swimming,Unprovoked
May,USA,28.0,M,N,fishing,Provoked
May,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
April,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
April,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
April,USA,,M,N,fishing,Unprovoked
March,AUSTRALIA,22.0,M,Y,surfing,Unprovoked
March,PAPUA NEW GUINEA,,M,N,swimming,Unprovoked
March,AUSTRALIA,25.0,M,N,Close to the water,Provoked
February,USA,,M,N,swimming,Unprovoked
February,USA,19.0,M,N,fishing,Unprovoked
February,AUSTRALIA,25.0,M,Y,swimming,Unprovoked
February,,25.0,M,N,fishing,Unprovoked
February,AUSTRALIA,,,N,vessel related,
February,AUSTRALIA,,,N,vessel related,
January,AUSTRALIA,13.0,M,Y,other activity,Unprovoked
January,SOUTH AFRICA,,M,Y,other activity,Unprovoked
,USA,,,,other activity,Unprovoked
,,,M,N,fishing,Provoked
,,16.0,M,Y,Close to the water,Unprovoked
,USA,,M,,swimming,
,,12.0,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,N,other activity,Unprovoked
December,,27.0,M,Y,swimming,Unprovoked
December,AUSTRALIA,23.0,M,Y,swimming,Unprovoked
December,PAPUA NEW GUINEA,,M,Y,swimming,Unprovoked
December,SOUTH AFRICA,16.0,M,N,swimming,Unprovoked
November,USA,,M,N,fishing,Unprovoked
October,USA,,M,Y,other activity,
October,,62.0,M,N,fishing,Provoked
October,,,,,vessel related,
October,,13.0,M,,other activity,
September,USA,35.0,M,N,swimming,Unprovoked
September,,20.0,M,Y,swimming,Unprovoked
September,AUSTRALIA,35.0,M,Y,fishing,Unprovoked
,,27.0,M,N,fishing,Unprovoked
August,,,M,N,fishing,Provoked
August,,,M,N,fishing,Provoked
July,,34.0,M,N,fishing,Unprovoked
July,,28.0,M,Y,swimming,Unprovoked
July,,,M,,fishing,
July,,,M,Y,swimming,Unprovoked
July,USA,,,N,other activity,Unprovoked
July,,22.0,M,N,swimming,Unprovoked
July,,,M,Y,swimming,Unprovoked
July,,,,,other activity,
June,USA,35.0,M,N,other activity,Provoked
June,AUSTRALIA,30.0,M,N,swimming,Unprovoked
June,,,M,Y,Close to the water,Unprovoked
May,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
May,PAPUA NEW GUINEA,,,N,other activity,Unprovoked
April,USA,,M,,fishing,
April,,,M,N,fishing,Provoked
February,AUSTRALIA,23.0,M,Y,swimming,Unprovoked
January,AUSTRALIA,,M,N,swimming,Unprovoked
January,AUSTRALIA,30.0,M,N,fishing,Unprovoked
January,,18.0,M,N,swimming,Unprovoked
January,PAPUA NEW GUINEA,26.0,M,N,other activity,Unprovoked
,,,M,Y,other activity,Unprovoked
,,,M,N,other activity,Unprovoked
,,,M,Y,swimming,Unprovoked
,USA,,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,12.0,M,N,swimming,Unprovoked
,,,F,Y,other activity,Unprovoked
,,,M,N,other activity,Unprovoked
December,SOUTH AFRICA,,F,N,swimming,Unprovoked
December,SOUTH AFRICA,23.0,M,N,swimming,Unprovoked
December,AUSTRALIA,16.0,M,N,swimming,Unprovoked
December,AUSTRALIA,,M,N,vessel related,Unprovoked
October,AUSTRALIA,,M,N,other activity,Provoked
September,,23.0,M,Y,other activity,Unprovoked
September,USA,,M,N,swimming,Unprovoked
September,USA,,M,N,other activity,
September,USA,15.0,M,N,fishing,Unprovoked
September,USA,,M,N,fishing,Unprovoked
August,,19.0,M,,swimming,
July,,18.0,F,Y,Close to the water,Unprovoked
July,USA,15.0,M,Y,fishing,Unprovoked
July,USA,,M,N,fishing,Provoked
July,USA,26.0,F,N,Close to the water,Unprovoked
July,,,,N,other activity,
July,,,M,N,fishing,
July,USA,,M,N,other activity,Unprovoked
July,,19.0,M,N,other activity,Unprovoked
June,AUSTRALIA,,M,N,other activity,Provoked
April,AUSTRALIA,,,N,other activity,
April,USA,19.0,F,N,swimming,Unprovoked
April,,,M,N,other activity,Unprovoked
April,,,M,N,swimming,Unprovoked
March,AUSTRALIA,23.0,M,N,fishing,Unprovoked
March,AUSTRALIA,,M,N,fishing,Unprovoked
March,,,,Y,other activity,
March,PAPUA NEW GUINEA,,M,Y,other activity,Unprovoked
February,USA,,M,N,other activity,Provoked
February,AUSTRALIA,25.0,M,N,fishing,Unprovoked
February,AUSTRALIA,,M,N,fishing,Unprovoked
January,AUSTRALIA,61.0,M,N,fishing,Provoked
January,AUSTRALIA,,,N,fishing,
,AUSTRALIA,,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,Y,Close to the water,Unprovoked
,USA,,F,N,Close to the water,Unprovoked
December,AUSTRALIA,,M,N,other activity,Unprovoked
December,AUSTRALIA,25.0,M,N,fishing,Unprovoked
December,,,F,,other activity,
August,,17.0,M,N,fishing,Provoked
August,USA,,M,Y,swimming,Unprovoked
December,USA,17.0,M,Y,surfing,Unprovoked
December,USA,40.0,M,Y,swimming,Unprovoked
October,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
August,SOUTH AFRICA,18.0,M,,other activity,
August,,19.0,,Y,fishing,Provoked
July,USA,,,N,fishing,
July,USA,43.0,M,N,fishing,Provoked
July,USA,34.0,M,N,fishing,Provoked
July,USA,,M,Y,other activity,
July,USA,34.0,M,N,fishing,Provoked
July,USA,,M,N,fishing,Unprovoked
May,USA,,M,N,swimming,Unprovoked
May,AUSTRALIA,,M,N,fishing,Unprovoked
May,,,M,N,fishing,Unprovoked
April,AUSTRALIA,,,N,fishing,
April,,,M,N,fishing,Provoked
March,,,M,N,other activity,Unprovoked
January,,,M,N,fishing,Provoked
January,AUSTRALIA,,M,N,surfing,Unprovoked
,,,M,Y,swimming,Unprovoked
,PAPUA NEW GUINEA,,M,N,fishing,Unprovoked
,PAPUA NEW GUINEA,,M,Y,fishing,Unprovoked
,PAPUA NEW GUINEA,27.0,M,Y,fishing,Unprovoked
,USA,,M,Y,swimming,Unprovoked
December,,15.0,M,Y,swimming,Unprovoked
December,AUSTRALIA,18.0,M,N,fishing,Provoked
,,,M,,swimming,
December,AUSTRALIA,21.0,M,Y,Close to the water,Unprovoked
November,SOUTH AFRICA,23.0,M,N,swimming,Unprovoked
November,,81.0,M,N,fishing,Unprovoked
November,SOUTH AFRICA,24.0,M,N,Close to the water,Unprovoked
November,,,M,Y,other activity,Unprovoked
October,AUSTRALIA,42.0,M,Y,swimming,Unprovoked
October,,,,,other activity,
September,,21.0,F,Y,swimming,Unprovoked
September,,,M,N,fishing,Unprovoked
September,AUSTRALIA,56.0,M,Y,other activity,Unprovoked
August,,18.0,M,N,swimming,Unprovoked
August,,16.0,F,Y,swimming,Unprovoked
August,,,M,N,swimming,Unprovoked
August,,,,Y,Close to the water,Unprovoked
July,USA,13.0,M,N,other activity,Unprovoked
July,,40.0,M,N,other activity,Unprovoked
June,USA,,M,Y,fishing,Unprovoked
June,,39.0,M,N,fishing,Unprovoked
May,,16.0,M,N,swimming,Unprovoked
May,,,,N,other activity,Provoked
March,AUSTRALIA,23.0,M,N,other activity,Provoked
March,AUSTRALIA,,M,N,fishing,Unprovoked
March,SOUTH AFRICA,19.0,M,N,surfing,Unprovoked
February,SOUTH AFRICA,31.0,M,N,surfing,Unprovoked
February,AUSTRALIA,20.0,M,N,fishing,Unprovoked
February,AUSTRALIA,14.0,M,N,swimming,Unprovoked
January,SOUTH AFRICA,19.0,M,Y,swimming,Unprovoked
January,AUSTRALIA,,M,,other activity,
,,,,Y,other activity,Unprovoked
December,AUSTRALIA,19.0,M,N,surfing,Unprovoked
December,AUSTRALIA,,,N,swimming,Unprovoked
December,AUSTRALIA,20.0,M,Y,Close to the water,Unprovoked
November,AUSTRALIA,17.0,M,N,swimming,Provoked
November,AUSTRALIA,21.0,M,N,surfing,Unprovoked
November,AUSTRALIA,18.0,M,N,surfing,
October,USA,31.0,M,N,surfing,Unprovoked
October,AUSTRALIA,25.0,M,N,fishing,Unprovoked
August,,27.0,M,N,fishing,Provoked
August,,,M,N,swimming,Unprovoked
July,AUSTRALIA,,,N,fishing,
